fileNames,bBox,class
combinedAugmented/office0003_class93_0607.png,"[106, 28, 34, 34]",93
combinedAugmented/office0003_class34_0666.png,"[85, 71, 34, 34]",34
combinedAugmented/office0003_class58_0787.png,"[130, 131, 34, 34]",58
combinedAugmented/office0003_class74_0749.png,"[186, 184, 34, 34]",74
combinedAugmented/office0003_class50_0923.png,"[189, 19, 34, 34]",50
combinedAugmented/office0003_class18_0236.png,"[46, 50, 34, 34]",18
combinedAugmented/office0003_class70_0515.png,"[32, 30, 34, 34]",70
combinedAugmented/office0003_class13_0642.png,"[8, 76, 34, 34]",13
combinedAugmented/office0003_class43_0607.png,"[57, 109, 34, 34]",43
combinedAugmented/office0003_class78_0005.png,"[46, 128, 34, 34]",78
combinedAugmented/office0003_class01_0820.png,"[37, 97, 34, 34]",01
combinedAugmented/office0003_class42_0176.png,"[161, 91, 34, 34]",42
combinedAugmented/office0004_class20_0983.png,"[181, 117, 34, 34]",20
combinedAugmented/office0004_class07_0472.png,"[55, 22, 34, 34]",07
combinedAugmented/office0004_class00_0985.png,"[22, 32, 34, 34]",00
combinedAugmented/office0004_class52_0363.png,"[187, 145, 34, 34]",52
combinedAugmented/office0004_class16_0740.png,"[160, 143, 34, 34]",16
combinedAugmented/office0004_class57_0758.png,"[90, 4, 34, 34]",57
combinedAugmented/office0004_class49_0465.png,"[46, 188, 34, 34]",49
combinedAugmented/office0004_class80_0871.png,"[55, 85, 34, 34]",80
combinedAugmented/office0004_class71_0236.png,"[38, 87, 34, 34]",71
combinedAugmented/office0004_class39_0933.png,"[2, 167, 34, 34]",39
combinedAugmented/office0004_class92_0771.png,"[99, 165, 34, 34]",92
combinedAugmented/office0004_class19_0574.png,"[69, 187, 34, 34]",19
combinedAugmented/office0004_class75_0238.png,"[142, 119, 34, 34]",75
combinedAugmented/office0004_class26_0114.png,"[157, 16, 34, 34]",26
combinedAugmented/office0004_class46_0654.png,"[132, 182, 34, 34]",46
combinedAugmented/office0004_class06_0272.png,"[40, 188, 34, 34]",06
combinedAugmented/office0004_class72_0849.png,"[48, 116, 34, 34]",72
combinedAugmented/office0004_class35_0583.png,"[24, 161, 34, 34]",35
combinedAugmented/office0004_class65_0721.png,"[113, 104, 34, 34]",65
combinedAugmented/office0004_class37_0465.png,"[137, 103, 34, 34]",37
combinedAugmented/office0004_class03_0899.png,"[50, 54, 34, 34]",03
combinedAugmented/office0004_class55_0437.png,"[26, 11, 34, 34]",55
combinedAugmented/office0004_class86_0341.png,"[182, 3, 34, 34]",86
combinedAugmented/office0004_class69_0388.png,"[93, 49, 34, 34]",69
combinedAugmented/office0004_class77_0592.png,"[154, 101, 34, 34]",77
combinedAugmented/office0004_class25_0363.png,"[62, 34, 34, 34]",25
combinedAugmented/office0004_class38_0228.png,"[152, 11, 34, 34]",38
combinedAugmented/office0004_class89_0719.png,"[111, 162, 34, 34]",89
combinedAugmented/office0004_class33_0392.png,"[130, 180, 34, 34]",33
combinedAugmented/office0004_class15_0971.png,"[28, 98, 34, 34]",15
combinedAugmented/office0004_class41_0678.png,"[44, 180, 34, 34]",41
combinedAugmented/office0004_class23_0328.png,"[98, 66, 34, 34]",23
combinedAugmented/office0004_class29_0527.png,"[139, 14, 34, 34]",29
combinedAugmented/office0004_class63_0556.png,"[35, 146, 34, 34]",63
combinedAugmented/office0004_class94_0673.png,"[116, 132, 34, 34]",94
combinedAugmented/office0004_class98_0091.png,"[179, 154, 34, 34]",98
combinedAugmented/office0004_class48_0371.png,"[89, 115, 34, 34]",48
combinedAugmented/office0004_class22_0418.png,"[61, 177, 34, 34]",22
combinedAugmented/office0004_class40_0113.png,"[30, 136, 34, 34]",40
combinedAugmented/office0004_class11_0815.png,"[145, 15, 34, 34]",11
combinedAugmented/office0004_class97_0120.png,"[158, 45, 34, 34]",97
combinedAugmented/office0004_class51_0867.png,"[136, 22, 34, 34]",51
combinedAugmented/office0004_class82_0032.png,"[188, 88, 34, 34]",82
combinedAugmented/office0004_class62_0606.png,"[30, 15, 34, 34]",62
combinedAugmented/office0004_class04_0751.png,"[127, 115, 34, 34]",04
combinedAugmented/office0004_class47_0222.png,"[85, 179, 34, 34]",47
combinedAugmented/office0004_class24_0811.png,"[181, 153, 34, 34]",24
combinedAugmented/office0004_class66_0921.png,"[93, 75, 34, 34]",66
combinedAugmented/office0004_class59_0029.png,"[186, 142, 34, 34]",59
combinedAugmented/office0004_class64_0632.png,"[119, 55, 34, 34]",64
combinedAugmented/office0004_class87_0059.png,"[154, 6, 34, 34]",87
combinedAugmented/office0004_class90_0446.png,"[57, 44, 34, 34]",90
combinedAugmented/office0004_class99_0084.png,"[159, 10, 34, 34]",99
combinedAugmented/office0004_class45_0392.png,"[184, 152, 34, 34]",45
combinedAugmented/office0004_class31_0600.png,"[42, 82, 34, 34]",31
combinedAugmented/office0004_class14_0844.png,"[117, 95, 34, 34]",14
combinedAugmented/office0004_class08_0209.png,"[171, 183, 34, 34]",08
combinedAugmented/office0004_class56_0885.png,"[173, 128, 34, 34]",56
combinedAugmented/office0004_class95_0109.png,"[2, 37, 34, 34]",95
combinedAugmented/office0004_class30_0517.png,"[101, 33, 34, 34]",30
combinedAugmented/office0004_class09_0919.png,"[106, 181, 34, 34]",09
combinedAugmented/office0004_class02_0771.png,"[118, 150, 34, 34]",02
combinedAugmented/office0004_class83_0521.png,"[146, 178, 34, 34]",83
combinedAugmented/office0004_class32_0698.png,"[169, 21, 34, 34]",32
combinedAugmented/office0004_class60_0820.png,"[164, 48, 34, 34]",60
combinedAugmented/office0004_class36_0771.png,"[114, 158, 34, 34]",36
combinedAugmented/office0004_class61_0561.png,"[34, 16, 34, 34]",61
combinedAugmented/office0004_class84_0249.png,"[21, 162, 34, 34]",84
combinedAugmented/office0004_class76_0234.png,"[115, 29, 34, 34]",76
combinedAugmented/office0004_class91_0316.png,"[113, 16, 34, 34]",91
combinedAugmented/office0004_class10_0114.png,"[17, 105, 34, 34]",10
combinedAugmented/office0004_class17_0386.png,"[46, 104, 34, 34]",17
combinedAugmented/office0004_class81_0258.png,"[22, 59, 34, 34]",81
combinedAugmented/office0004_class85_0420.png,"[146, 34, 34, 34]",85
combinedAugmented/office0004_class79_0839.png,"[91, 189, 34, 34]",79
combinedAugmented/office0004_class67_0408.png,"[140, 136, 34, 34]",67
combinedAugmented/office0004_class12_0895.png,"[125, 7, 34, 34]",12
combinedAugmented/office0004_class73_0420.png,"[29, 156, 34, 34]",73
combinedAugmented/office0004_class44_0263.png,"[182, 99, 34, 34]",44
combinedAugmented/office0004_class88_0561.png,"[153, 27, 34, 34]",88
combinedAugmented/office0004_class53_0512.png,"[183, 4, 34, 34]",53
combinedAugmented/office0004_class96_0065.png,"[94, 182, 34, 34]",96
combinedAugmented/office0004_class05_0757.png,"[52, 161, 34, 34]",05
combinedAugmented/office0004_class54_0913.png,"[182, 188, 34, 34]",54
combinedAugmented/office0004_class27_0578.png,"[167, 43, 34, 34]",27
combinedAugmented/office0004_class68_0040.png,"[128, 10, 34, 34]",68
combinedAugmented/office0004_class21_0409.png,"[65, 23, 34, 34]",21
combinedAugmented/office0004_class28_0809.png,"[36, 4, 34, 34]",28
combinedAugmented/office0004_class93_0287.png,"[118, 47, 34, 34]",93
combinedAugmented/office0004_class34_0982.png,"[58, 37, 34, 34]",34
combinedAugmented/office0004_class58_0721.png,"[69, 4, 34, 34]",58
combinedAugmented/office0004_class74_0966.png,"[86, 80, 34, 34]",74
combinedAugmented/office0004_class50_0722.png,"[165, 44, 34, 34]",50
combinedAugmented/office0004_class18_0419.png,"[58, 101, 34, 34]",18
combinedAugmented/office0004_class70_0480.png,"[56, 101, 34, 34]",70
combinedAugmented/office0004_class13_0046.png,"[96, 117, 34, 34]",13
combinedAugmented/office0004_class43_0746.png,"[30, 1, 34, 34]",43
combinedAugmented/office0004_class78_0974.png,"[116, 111, 34, 34]",78
combinedAugmented/office0004_class01_0997.png,"[182, 135, 34, 34]",01
combinedAugmented/office0004_class42_0818.png,"[0, 152, 34, 34]",42
combinedAugmented/office0005_class20_0379.png,"[94, 162, 34, 34]",20
combinedAugmented/office0005_class07_0623.png,"[90, 36, 34, 34]",07
combinedAugmented/office0005_class00_0440.png,"[188, 157, 34, 34]",00
combinedAugmented/office0005_class52_0763.png,"[56, 109, 34, 34]",52
combinedAugmented/office0005_class16_0742.png,"[90, 125, 34, 34]",16
combinedAugmented/office0005_class57_0626.png,"[82, 49, 34, 34]",57
combinedAugmented/office0005_class49_0874.png,"[6, 152, 34, 34]",49
combinedAugmented/office0005_class80_0901.png,"[140, 2, 34, 34]",80
combinedAugmented/office0005_class71_0501.png,"[145, 99, 34, 34]",71
combinedAugmented/office0005_class39_0081.png,"[142, 114, 34, 34]",39
combinedAugmented/office0005_class92_0879.png,"[117, 121, 34, 34]",92
combinedAugmented/office0005_class19_0808.png,"[88, 141, 34, 34]",19
combinedAugmented/office0005_class75_0959.png,"[48, 67, 34, 34]",75
combinedAugmented/office0005_class26_0788.png,"[146, 29, 34, 34]",26
combinedAugmented/office0005_class46_0698.png,"[121, 45, 34, 34]",46
combinedAugmented/office0005_class06_0010.png,"[30, 156, 34, 34]",06
combinedAugmented/office0005_class72_0572.png,"[145, 145, 34, 34]",72
combinedAugmented/office0005_class35_0367.png,"[8, 174, 34, 34]",35
combinedAugmented/office0005_class65_0587.png,"[94, 82, 34, 34]",65
combinedAugmented/office0005_class37_0421.png,"[132, 39, 34, 34]",37
combinedAugmented/office0005_class03_0302.png,"[121, 177, 34, 34]",03
combinedAugmented/office0005_class55_0938.png,"[107, 124, 34, 34]",55
combinedAugmented/office0005_class86_0434.png,"[131, 166, 34, 34]",86
combinedAugmented/office0005_class69_0352.png,"[85, 49, 34, 34]",69
combinedAugmented/office0005_class77_0620.png,"[51, 18, 34, 34]",77
combinedAugmented/office0005_class25_0045.png,"[111, 122, 34, 34]",25
combinedAugmented/office0005_class38_0016.png,"[25, 20, 34, 34]",38
combinedAugmented/office0005_class89_0120.png,"[63, 50, 34, 34]",89
combinedAugmented/office0005_class33_0369.png,"[155, 157, 34, 34]",33
combinedAugmented/office0005_class15_0024.png,"[84, 21, 34, 34]",15
combinedAugmented/office0005_class41_0382.png,"[3, 32, 34, 34]",41
combinedAugmented/office0005_class23_0027.png,"[7, 18, 34, 34]",23
combinedAugmented/office0005_class29_0381.png,"[189, 47, 34, 34]",29
combinedAugmented/office0005_class63_0524.png,"[113, 114, 34, 34]",63
combinedAugmented/office0005_class94_0759.png,"[12, 109, 34, 34]",94
combinedAugmented/office0005_class98_0543.png,"[175, 145, 34, 34]",98
combinedAugmented/office0005_class48_0297.png,"[148, 54, 34, 34]",48
combinedAugmented/office0005_class22_0497.png,"[90, 36, 34, 34]",22
combinedAugmented/office0005_class40_0301.png,"[165, 178, 34, 34]",40
combinedAugmented/office0005_class11_0146.png,"[175, 79, 34, 34]",11
combinedAugmented/office0005_class97_0048.png,"[173, 113, 34, 34]",97
combinedAugmented/office0005_class51_0332.png,"[157, 59, 34, 34]",51
combinedAugmented/office0005_class82_0875.png,"[32, 63, 34, 34]",82
combinedAugmented/office0005_class62_0232.png,"[12, 43, 34, 34]",62
combinedAugmented/office0005_class04_0507.png,"[149, 123, 34, 34]",04
combinedAugmented/office0005_class47_0584.png,"[30, 128, 34, 34]",47
combinedAugmented/office0005_class24_0977.png,"[49, 67, 34, 34]",24
combinedAugmented/office0005_class66_0385.png,"[179, 25, 34, 34]",66
combinedAugmented/office0005_class59_0873.png,"[114, 64, 34, 34]",59
combinedAugmented/office0005_class64_0229.png,"[81, 90, 34, 34]",64
combinedAugmented/office0005_class87_0087.png,"[129, 73, 34, 34]",87
combinedAugmented/office0005_class90_0218.png,"[53, 110, 34, 34]",90
combinedAugmented/office0005_class99_0265.png,"[160, 88, 34, 34]",99
combinedAugmented/office0005_class45_0492.png,"[90, 164, 34, 34]",45
combinedAugmented/office0005_class31_0371.png,"[37, 122, 34, 34]",31
combinedAugmented/office0005_class14_0187.png,"[171, 135, 34, 34]",14
combinedAugmented/office0005_class08_0936.png,"[130, 163, 34, 34]",08
combinedAugmented/office0005_class56_0781.png,"[78, 22, 34, 34]",56
combinedAugmented/office0005_class95_0449.png,"[90, 14, 34, 34]",95
combinedAugmented/office0005_class30_0538.png,"[89, 25, 34, 34]",30
combinedAugmented/office0005_class09_0960.png,"[105, 88, 34, 34]",09
combinedAugmented/office0005_class02_0541.png,"[171, 15, 34, 34]",02
combinedAugmented/office0005_class83_0164.png,"[103, 135, 34, 34]",83
combinedAugmented/office0005_class32_0655.png,"[62, 167, 34, 34]",32
combinedAugmented/office0005_class60_0799.png,"[98, 153, 34, 34]",60
combinedAugmented/office0005_class36_0567.png,"[181, 142, 34, 34]",36
combinedAugmented/office0005_class61_0895.png,"[182, 50, 34, 34]",61
combinedAugmented/office0005_class84_0606.png,"[162, 69, 34, 34]",84
combinedAugmented/office0005_class76_0757.png,"[65, 173, 34, 34]",76
combinedAugmented/office0005_class91_0593.png,"[173, 28, 34, 34]",91
combinedAugmented/office0005_class10_0039.png,"[13, 175, 34, 34]",10
combinedAugmented/office0005_class17_0164.png,"[135, 12, 34, 34]",17
combinedAugmented/office0005_class81_0192.png,"[85, 67, 34, 34]",81
combinedAugmented/office0005_class85_0911.png,"[16, 81, 34, 34]",85
combinedAugmented/office0005_class79_0732.png,"[11, 55, 34, 34]",79
combinedAugmented/office0005_class67_0538.png,"[91, 179, 34, 34]",67
combinedAugmented/office0005_class12_0569.png,"[85, 128, 34, 34]",12
combinedAugmented/office0005_class73_0981.png,"[88, 128, 34, 34]",73
combinedAugmented/office0005_class44_0183.png,"[15, 102, 34, 34]",44
combinedAugmented/office0005_class88_0018.png,"[124, 182, 34, 34]",88
combinedAugmented/office0005_class53_0103.png,"[139, 84, 34, 34]",53
combinedAugmented/office0005_class96_0802.png,"[56, 114, 34, 34]",96
combinedAugmented/office0005_class05_0994.png,"[14, 38, 34, 34]",05
combinedAugmented/office0005_class54_0237.png,"[28, 162, 34, 34]",54
combinedAugmented/office0005_class27_0278.png,"[141, 113, 34, 34]",27
combinedAugmented/office0005_class68_0144.png,"[139, 157, 34, 34]",68
combinedAugmented/office0005_class21_0104.png,"[29, 38, 34, 34]",21
combinedAugmented/office0005_class28_0149.png,"[153, 49, 34, 34]",28
combinedAugmented/office0005_class93_0536.png,"[98, 188, 34, 34]",93
combinedAugmented/office0005_class34_0539.png,"[157, 176, 34, 34]",34
combinedAugmented/office0005_class58_0460.png,"[17, 142, 34, 34]",58
combinedAugmented/office0005_class74_0923.png,"[161, 15, 34, 34]",74
combinedAugmented/office0005_class50_0237.png,"[163, 141, 34, 34]",50
combinedAugmented/office0005_class18_0129.png,"[99, 0, 34, 34]",18
combinedAugmented/office0005_class70_0981.png,"[54, 83, 34, 34]",70
combinedAugmented/office0005_class13_0447.png,"[148, 180, 34, 34]",13
combinedAugmented/office0005_class43_0425.png,"[112, 45, 34, 34]",43
combinedAugmented/office0005_class78_0090.png,"[101, 33, 34, 34]",78
combinedAugmented/office0005_class01_0252.png,"[186, 30, 34, 34]",01
combinedAugmented/office0005_class42_0384.png,"[105, 91, 34, 34]",42
combinedAugmented/office0006_class20_0719.png,"[33, 109, 34, 34]",20
combinedAugmented/office0006_class07_0354.png,"[115, 104, 34, 34]",07
combinedAugmented/office0006_class00_0180.png,"[144, 10, 34, 34]",00
combinedAugmented/office0006_class52_0791.png,"[189, 49, 34, 34]",52
combinedAugmented/office0006_class16_0107.png,"[57, 172, 34, 34]",16
combinedAugmented/office0006_class57_0339.png,"[184, 1, 34, 34]",57
combinedAugmented/office0006_class49_0981.png,"[75, 132, 34, 34]",49
combinedAugmented/office0006_class80_0423.png,"[104, 90, 34, 34]",80
combinedAugmented/office0006_class71_0892.png,"[29, 9, 34, 34]",71
combinedAugmented/office0006_class39_0433.png,"[181, 126, 34, 34]",39
combinedAugmented/office0006_class92_0366.png,"[83, 64, 34, 34]",92
combinedAugmented/office0006_class19_0314.png,"[89, 24, 34, 34]",19
combinedAugmented/office0006_class75_0337.png,"[122, 41, 34, 34]",75
combinedAugmented/office0006_class26_0722.png,"[20, 171, 34, 34]",26
combinedAugmented/office0006_class46_0172.png,"[148, 75, 34, 34]",46
combinedAugmented/office0006_class06_0045.png,"[54, 47, 34, 34]",06
combinedAugmented/office0006_class72_0493.png,"[189, 138, 34, 34]",72
combinedAugmented/office0006_class35_0432.png,"[183, 118, 34, 34]",35
combinedAugmented/office0006_class65_0098.png,"[155, 81, 34, 34]",65
combinedAugmented/office0006_class37_0955.png,"[152, 11, 34, 34]",37
combinedAugmented/office0006_class03_0826.png,"[93, 180, 34, 34]",03
combinedAugmented/office0006_class55_0923.png,"[26, 57, 34, 34]",55
combinedAugmented/office0006_class86_0353.png,"[91, 137, 34, 34]",86
combinedAugmented/office0006_class69_0883.png,"[85, 62, 34, 34]",69
combinedAugmented/office0006_class77_0902.png,"[5, 125, 34, 34]",77
combinedAugmented/office0006_class25_0143.png,"[119, 44, 34, 34]",25
combinedAugmented/office0006_class38_0447.png,"[145, 165, 34, 34]",38
combinedAugmented/office0006_class89_0731.png,"[164, 158, 34, 34]",89
combinedAugmented/office0006_class33_0847.png,"[82, 23, 34, 34]",33
combinedAugmented/office0006_class15_0668.png,"[96, 2, 34, 34]",15
combinedAugmented/office0006_class41_0468.png,"[117, 16, 34, 34]",41
combinedAugmented/office0006_class23_0359.png,"[59, 165, 34, 34]",23
combinedAugmented/office0006_class29_0806.png,"[147, 58, 34, 34]",29
combinedAugmented/office0006_class63_0543.png,"[96, 112, 34, 34]",63
combinedAugmented/office0006_class94_0215.png,"[10, 54, 34, 34]",94
combinedAugmented/office0006_class98_0783.png,"[13, 0, 34, 34]",98
combinedAugmented/office0006_class48_0158.png,"[51, 88, 34, 34]",48
combinedAugmented/office0006_class22_0282.png,"[48, 61, 34, 34]",22
combinedAugmented/office0006_class40_0749.png,"[117, 116, 34, 34]",40
combinedAugmented/office0006_class11_0588.png,"[61, 28, 34, 34]",11
combinedAugmented/office0006_class97_0864.png,"[87, 159, 34, 34]",97
combinedAugmented/office0006_class51_0981.png,"[10, 157, 34, 34]",51
combinedAugmented/office0006_class82_0108.png,"[173, 62, 34, 34]",82
combinedAugmented/office0006_class62_0733.png,"[67, 17, 34, 34]",62
combinedAugmented/office0006_class04_0602.png,"[158, 78, 34, 34]",04
combinedAugmented/office0006_class47_0975.png,"[117, 106, 34, 34]",47
combinedAugmented/office0006_class24_0636.png,"[116, 94, 34, 34]",24
combinedAugmented/office0006_class66_0049.png,"[26, 136, 34, 34]",66
combinedAugmented/office0006_class59_0961.png,"[33, 89, 34, 34]",59
combinedAugmented/office0006_class64_0855.png,"[155, 154, 34, 34]",64
combinedAugmented/office0006_class87_0970.png,"[98, 15, 34, 34]",87
combinedAugmented/office0006_class90_0606.png,"[26, 19, 34, 34]",90
combinedAugmented/office0006_class99_0633.png,"[170, 83, 34, 34]",99
combinedAugmented/office0006_class45_0457.png,"[29, 145, 34, 34]",45
